Date & Time,Temp - °C,High Temp - °C,Low Temp - °C,Hum - %,High Hum - %,Low Hum - %,Heat Index - °C,High Heat Index - °C,Rain - in,High Rain Rate - in-h,Solar Rad - W-m^2,High Solar Rad - W-m^2
09-01-2023 12:00 AM,,,,,,,,,0,,,
09-01-2023 12:05 AM,,,,,,,,,0,,,
09-01-2023 12:10 AM,,,,,,,,,0,,,
09-01-2023 12:15 AM,,,,,,,,,0,,,
09-01-2023 12:20 AM,,,,,,,,,0,,,
09-01-2023 12:25 AM,,,,,,,,,0,,,
09-01-2023 12:30 AM,,,,,,,,,0,,,
09-01-2023 12:35 AM,,,,,,,,,0,,,
09-01-2023 12:40 AM,,,,,,,,,0,,,
09-01-2023 12:45 AM,,,,,,,,,0,,,
09-01-2023 12:50 AM,,,,,,,,,0,,,
09-01-2023 12:55 AM,,,,,,,,,0,,,
09-01-2023 01:00 AM,,,,,,,,,0,,,
09-01-2023 01:05 AM,,,,,,,,,0,,,
09-01-2023 01:10 AM,,,,,,,,,0,,,
09-01-2023 01:15 AM,,,,,,,,,0,,,
09-01-2023 01:20 AM,,,,,,,,,0,,,
09-01-2023 01:25 AM,,,,,,,,,0,,,
09-01-2023 01:30 AM,,,,,,,,,0,,,
09-01-2023 01:35 AM,,,,,,,,,0,,,
09-01-2023 01:40 AM,,,,,,,,,0,,,
09-01-2023 01:45 AM,,,,,,,,,0,,,
09-01-2023 01:50 AM,,,,,,,,,0,,,
09-01-2023 01:55 AM,,,,,,,,,0,,,
09-01-2023 02:00 AM,,,,,,,,,0,,,
09-01-2023 02:05 AM,,,,,,,,,0,,,
09-01-2023 02:10 AM,,,,,,,,,0,,,
09-01-2023 02:15 AM,,,,,,,,,0,,,
09-01-2023 02:20 AM,,,,,,,,,0,,,
09-01-2023 02:25 AM,,,,,,,,,0,,,
09-01-2023 02:30 AM,,,,,,,,,0,,,
09-01-2023 02:35 AM,,,,,,,,,0,,,
09-01-2023 02:40 AM,,,,,,,,,0,,,
09-01-2023 02:45 AM,,,,,,,,,0,,,
09-01-2023 02:50 AM,,,,,,,,,0,,,
09-01-2023 02:55 AM,,,,,,,,,0,,,
09-01-2023 03:00 AM,,,,,,,,,0,,,
09-01-2023 03:05 AM,,,,,,,,,0,,,
09-01-2023 03:10 AM,,,,,,,,,0,,,
09-01-2023 03:15 AM,,,,,,,,,0,,,
09-01-2023 03:20 AM,,,,,,,,,0,,,
09-01-2023 03:25 AM,,,,,,,,,0,,,
09-01-2023 03:30 AM,,,,,,,,,0,,,
09-01-2023 03:35 AM,,,,,,,,,0,,,
09-01-2023 03:40 AM,,,,,,,,,0,,,
09-01-2023 03:45 AM,,,,,,,,,0,,,
09-01-2023 03:50 AM,,,,,,,,,0,,,
09-01-2023 03:55 AM,,,,,,,,,0,,,
09-01-2023 04:00 AM,,,,,,,,,0,,,
09-01-2023 04:05 AM,,,,,,,,,0,,,
09-01-2023 04:10 AM,,,,,,,,,0,,,
09-01-2023 04:15 AM,,,,,,,,,0,,,
09-01-2023 04:20 AM,,,,,,,,,0,,,
09-01-2023 04:25 AM,,,,,,,,,0,,,
09-01-2023 04:30 AM,,,,,,,,,0,,,
09-01-2023 04:35 AM,,,,,,,,,0,,,
09-01-2023 04:40 AM,,,,,,,,,0,,,
09-01-2023 04:45 AM,,,,,,,,,0,,,
09-01-2023 04:50 AM,,,,,,,,,0,,,
09-01-2023 04:55 AM,,,,,,,,,0,,,
09-01-2023 05:00 AM,,,,,,,,,0,,,
09-01-2023 05:05 AM,,,,,,,,,0,,,
09-01-2023 05:10 AM,,,,,,,,,0,,,
09-01-2023 05:15 AM,,,,,,,,,0,,,
09-01-2023 05:20 AM,,,,,,,,,0,,,
09-01-2023 05:25 AM,,,,,,,,,0,,,
09-01-2023 05:30 AM,,,,,,,,,0,,,
09-01-2023 05:35 AM,,,,,,,,,0,,,
09-01-2023 05:40 AM,,,,,,,,,0,,,
09-01-2023 05:45 AM,,,,,,,,,0,,,
09-01-2023 05:50 AM,,,,,,,,,0,,,
09-01-2023 05:55 AM,,,,,,,,,0,,,
09-01-2023 06:00 AM,,,,,,,,,0,,,
09-01-2023 06:05 AM,,,,,,,,,0,,,
09-01-2023 06:10 AM,,,,,,,,,0,,,
09-01-2023 06:15 AM,,,,,,,,,0,,,
09-01-2023 06:20 AM,,,,,,,,,0,,,
09-01-2023 06:25 AM,,,,,,,,,0,,,
09-01-2023 06:30 AM,,,,,,,,,0,,,
09-01-2023 06:35 AM,,,,,,,,,0,,,
09-01-2023 06:40 AM,,,,,,,,,0,,,
09-01-2023 06:45 AM,,,,,,,,,0,,,
09-01-2023 06:50 AM,,,,,,,,,0,,,
09-01-2023 06:55 AM,,,,,,,,,0,,,
09-01-2023 07:00 AM,,,,,,,,,0,,,
09-01-2023 07:05 AM,,,,,,,,,0,,,
09-01-2023 07:10 AM,,,,,,,,,0,,,
09-01-2023 07:15 AM,,,,,,,,,0,,,
09-01-2023 07:20 AM,28,28,28,83,83,83,32,32,0,0,,
09-01-2023 07:25 AM,28,28,28,83,83,83,32,32,0,0,30,30
09-01-2023 07:30 AM,28,28,28,83,83,83,,,0,,30,30
09-01-2023 07:35 AM,,,,,,,,,0,,,
09-01-2023 07:40 AM,,,,,,,,,0,,,
09-01-2023 07:45 AM,,,,,,,,,0,,,
09-01-2023 07:50 AM,,,,,,,,,0,,,
09-01-2023 07:55 AM,,,,,,,,,0,,,
09-01-2023 08:00 AM,,,,,,,,,0,,,
09-01-2023 08:05 AM,,,,,,,,,0,,,
09-01-2023 08:10 AM,,,,,,,,,0,,,
09-01-2023 08:15 AM,,,,,,,,,0,,,
09-01-2023 08:20 AM,,,,,,,,,0,,,
09-01-2023 08:25 AM,,,,,,,,,0,,,
09-01-2023 08:30 AM,,,,,,,,,0,,,
09-01-2023 08:35 AM,,,,,,,,,0,,,
09-01-2023 08:40 AM,,,,,,,,,0,,,
09-01-2023 08:45 AM,,,,,,,,,0,,,
09-01-2023 08:50 AM,29,29,29,79,79,79,35,35,0,0,375,376
09-01-2023 08:55 AM,29,29,29,78,79,78,35,35,0,0,370,376
09-01-2023 09:00 AM,30,30,29,77,78,77,36,36,0,0,271,357
09-01-2023 09:05 AM,30,30,29,76,77,76,36,36,0,0,301,336
09-01-2023 09:10 AM,29,30,29,77,77,76,35,36,0,0,243,309
09-01-2023 09:15 AM,29,29,29,77,78,77,35,35,0,0,231,257
09-01-2023 09:20 AM,29,29,29,78,78,78,35,35,0,0,280,378
09-01-2023 09:25 AM,29,29,29,78,78,78,34,35,0,0,179,225
09-01-2023 09:30 AM,29,29,29,78,78,78,34,34,0,0,232,392
09-01-2023 09:35 AM,29,29,29,78,79,78,34,34,0,0,215,251
09-01-2023 09:40 AM,29,29,29,79,79,78,34,34,0,0,299,429
09-01-2023 09:45 AM,29,29,29,78,78,78,34,34,0,0,418,429
09-01-2023 09:50 AM,29,29,29,78,79,78,34,34,0,0,346,443
09-01-2023 09:55 AM,29,29,29,78,78,78,34,34,0,0,346,482
09-01-2023 10:00 AM,29,29,29,78,78,78,34,35,0,0,210,220
09-01-2023 10:05 AM,29,29,29,78,78,78,34,34,0,0,193,221
09-01-2023 10:10 AM,29,29,29,78,78,78,34,34,0,0,216,220
09-01-2023 10:15 AM,29,29,29,78,78,78,34,34,0,0,198,202
09-01-2023 10:20 AM,29,29,29,78,79,78,35,35,0,0,191,204
09-01-2023 10:25 AM,29,29,29,79,79,78,35,35,0,0,174,181
09-01-2023 10:30 AM,29,29,29,79,79,79,34,35,0,0,190,223
09-01-2023 10:35 AM,29,29,29,79,79,79,34,34,0,0,233,244
09-01-2023 10:40 AM,29,29,29,79,80,79,34,35,0,0,315,450
09-01-2023 10:45 AM,29,29,29,79,80,79,35,35,0,0,363,468
09-01-2023 10:50 AM,29,29,29,79,80,79,35,35,0,0,471,677
09-01-2023 10:55 AM,29,29,29,79,79,79,35,35,0,0,362,455
09-01-2023 11:00 AM,30,30,29,78,79,78,36,36,0,0,644,700
09-01-2023 11:05 AM,30,30,30,77,78,77,36,37,0,0,485,693
09-01-2023 11:10 AM,30,30,30,78,78,77,36,36,0,0,708,724
09-01-2023 11:15 AM,29,30,29,78,78,77,36,36,0,0,701,717
09-01-2023 11:20 AM,30,30,29,78,78,78,36,36,0,0,683,703
09-01-2023 11:25 AM,30,30,30,78,78,78,36,36,0,0,646,652
09-01-2023 11:30 AM,30,30,29,78,78,78,36,36,0,0,746,766
09-01-2023 11:35 AM,30,30,30,78,78,78,36,36,0,0,355,381
09-01-2023 11:40 AM,29,30,29,78,79,78,36,36,0,0,604,742
09-01-2023 11:45 AM,29,29,29,78,78,78,36,36,0,0,650,650
09-01-2023 11:50 AM,29,29,29,79,79,78,36,36,0,0,652,756
09-01-2023 11:55 AM,29,29,29,78,79,78,36,36,0,0,764,777
09-01-2023 12:00 PM,29,29,29,79,79,78,36,36,0,0,617,754
09-01-2023 12:05 PM,29,29,29,79,79,78,36,36,0,0,748,752
09-01-2023 12:10 PM,30,30,29,78,79,78,36,36,0,0,758,765
09-01-2023 12:15 PM,30,30,30,78,78,78,36,36,0,0,754,761
09-01-2023 12:20 PM,30,30,30,78,78,78,36,36,0,0,759,768
09-01-2023 12:25 PM,30,30,30,77,78,77,36,37,0,0,769,784
09-01-2023 12:30 PM,30,30,30,77,77,77,36,36,0,0,770,780
09-01-2023 12:35 PM,30,30,30,78,78,78,36,36,0,0,718,791
09-01-2023 12:40 PM,30,30,30,78,78,78,36,36,0,0,769,795
09-01-2023 12:45 PM,30,30,30,79,79,78,37,37,0,0,684,803
09-01-2023 12:50 PM,30,30,30,78,78,78,37,37,0,0,808,824
09-01-2023 12:55 PM,30,30,30,78,78,78,36,37,0,0,721,721
09-01-2023 01:00 PM,30,30,30,78,79,78,36,36,0,0,354,373
09-01-2023 01:05 PM,30,30,30,78,78,78,36,36,0,0,746,747
09-01-2023 01:10 PM,30,30,30,78,78,78,36,36,0,0,766,777
09-01-2023 01:15 PM,30,30,30,78,79,78,37,37,0,0,763,775
09-01-2023 01:20 PM,30,30,30,79,79,78,37,37,0,0,739,775
09-01-2023 01:25 PM,30,30,30,78,79,78,37,37,0,0,751,763
09-01-2023 01:30 PM,30,30,30,79,79,78,37,37,0,0,759,784
09-01-2023 01:35 PM,30,30,30,78,79,78,36,37,0,0,734,752
09-01-2023 01:40 PM,30,30,30,78,79,78,37,37,0,0,749,761
09-01-2023 01:45 PM,30,30,30,77,78,77,36,36,0,0,730,747
09-01-2023 01:50 PM,30,30,30,77,78,77,37,37,0,0,730,737
09-01-2023 01:55 PM,30,30,30,77,78,77,37,37,0,0,717,740
09-01-2023 02:00 PM,30,30,30,78,78,77,36,37,0,0,722,745
09-01-2023 02:05 PM,30,30,30,79,79,78,37,37,0,0,715,726
09-01-2023 02:10 PM,30,30,30,78,78,78,37,37,0,0,706,722
09-01-2023 02:15 PM,30,30,30,78,78,78,37,37,0,0,691,703
09-01-2023 02:20 PM,30,30,30,78,78,77,37,37,0,0,679,682
09-01-2023 02:25 PM,30,30,30,77,78,77,37,38,0,0,688,694
09-01-2023 02:30 PM,30,30,30,78,78,77,37,38,0,0,677,686
09-01-2023 02:35 PM,30,30,30,78,78,77,37,37,0,0,670,675
09-01-2023 02:40 PM,30,30,30,78,78,77,38,38,0,0,657,661
09-01-2023 02:45 PM,30,30,30,78,78,77,38,38,0,0,646,659
09-01-2023 02:50 PM,30,30,30,78,79,78,38,38,0,0,644,649
09-01-2023 02:55 PM,30,30,30,77,78,77,37,38,0,0,630,645
09-01-2023 03:00 PM,30,30,30,78,78,78,37,38,0,0,611,617
09-01-2023 03:05 PM,30,30,30,78,78,77,38,38,0,0,598,615
09-01-2023 03:10 PM,30,30,30,77,78,77,37,38,0,0,585,587
09-01-2023 03:15 PM,30,30,30,78,78,77,37,38,0,0,587,591
09-01-2023 03:20 PM,30,30,30,77,78,77,37,38,0,0,569,573
09-01-2023 03:25 PM,30,30,30,77,78,77,37,37,0,0,560,568
09-01-2023 03:30 PM,30,30,30,78,78,77,37,37,0,0,540,548
09-01-2023 03:35 PM,30,30,30,78,78,77,37,37,0,0,535,543
09-01-2023 03:40 PM,30,30,30,77,78,77,37,38,0,0,522,526
09-01-2023 03:45 PM,30,30,30,77,78,77,38,38,0,0,521,526
09-01-2023 03:50 PM,30,30,30,77,77,77,37,38,0,0,489,494
09-01-2023 03:55 PM,30,30,30,78,78,77,37,37,0,0,483,492
09-01-2023 04:00 PM,30,30,30,78,78,78,37,37,0,0,466,471
09-01-2023 04:05 PM,30,30,30,78,78,78,37,37,0,0,455,466
09-01-2023 04:10 PM,30,30,30,78,78,78,37,37,0,0,448,450
09-01-2023 04:15 PM,30,30,30,78,78,78,37,37,0,0,390,432
09-01-2023 04:20 PM,30,30,30,78,78,78,37,37,0,0,433,450
09-01-2023 04:25 PM,30,30,30,78,78,78,37,37,0,0,402,410
09-01-2023 04:30 PM,30,30,30,78,78,78,37,37,0,0,380,401
09-01-2023 04:35 PM,30,30,30,78,78,78,37,37,0,0,372,376
09-01-2023 04:40 PM,30,30,30,78,78,78,37,37,0,0,355,362
09-01-2023 04:45 PM,30,30,30,78,78,78,37,37,0,0,336,345
09-01-2023 04:50 PM,30,30,30,78,78,78,36,37,0,0,322,325
09-01-2023 04:55 PM,30,30,30,79,79,78,36,36,0,0,292,315
09-01-2023 05:00 PM,30,30,30,78,79,78,36,36,0,0,274,308
09-01-2023 05:05 PM,30,30,29,79,79,78,36,36,0,0,282,308
09-01-2023 05:10 PM,29,30,29,79,79,79,36,36,0,0,234,278
09-01-2023 05:15 PM,29,29,29,79,79,79,36,36,0,0,244,262
09-01-2023 05:20 PM,29,29,29,79,79,79,36,36,0,0,247,253
09-01-2023 05:25 PM,29,29,29,79,79,79,36,36,0,0,230,236
09-01-2023 05:30 PM,29,29,29,79,79,79,36,36,0,0,214,221
09-01-2023 05:35 PM,29,29,29,79,79,79,36,36,0,0,198,207
09-01-2023 05:40 PM,29,29,29,79,79,79,36,36,0,0,184,192
09-01-2023 05:45 PM,29,29,29,80,80,79,36,36,0,0,164,169
09-01-2023 05:50 PM,29,29,29,80,80,80,36,36,0,0,143,151
09-01-2023 05:55 PM,29,29,29,79,80,79,35,36,0,0,122,132
09-01-2023 06:00 PM,29,29,29,79,79,79,35,35,0,0,100,107
09-01-2023 06:05 PM,29,29,29,80,80,79,35,35,0,0,87,91
09-01-2023 06:10 PM,29,29,29,80,80,80,35,36,0,0,76,81
09-01-2023 06:15 PM,29,29,29,79,80,79,35,35,0,0,62,67
09-01-2023 06:20 PM,29,29,29,80,80,79,35,35,0,0,54,56
09-01-2023 06:25 PM,29,29,29,80,80,80,35,35,0,0,44,49
09-01-2023 06:30 PM,29,29,29,80,80,80,35,35,0,0,35,40
09-01-2023 06:35 PM,29,29,29,80,80,80,35,35,0,0,27,30
09-01-2023 06:40 PM,29,29,29,80,80,80,35,35,0,0,20,23
09-01-2023 06:45 PM,29,29,29,80,80,80,34,35,0,0,15,18
09-01-2023 06:50 PM,29,29,29,80,80,80,34,35,0,0,9,12
09-01-2023 06:55 PM,29,29,29,80,80,80,34,34,0,0,2,7
09-01-2023 07:00 PM,29,29,29,81,81,80,34,34,0,0,0,0
09-01-2023 07:05 PM,29,29,29,81,81,81,34,34,0,0,0,0
09-01-2023 07:10 PM,29,29,29,81,81,81,34,34,0,0,0,0
09-01-2023 07:15 PM,,29,29,,81,81,34,34,0,0,0,0
09-01-2023 07:20 PM,,,,,,,,,0,,0,0
09-01-2023 07:25 PM,,,,,,,,,0,,,
09-01-2023 07:30 PM,,,,,,,,,0,,,
09-01-2023 07:35 PM,,,,,,,,,0,,,
09-01-2023 07:40 PM,,,,,,,,,0,,,
09-01-2023 07:45 PM,,,,,,,,,0,,,
09-01-2023 07:50 PM,,,,,,,,,0,,,
09-01-2023 07:55 PM,,,,,,,,,0,,,
09-01-2023 08:00 PM,,,,,,,,,0,,,
09-01-2023 08:05 PM,,,,,,,,,0,,,
09-01-2023 08:10 PM,,,,,,,,,0,,,
09-01-2023 08:15 PM,,,,,,,,,0,,,
09-01-2023 08:20 PM,,,,,,,,,0,,,
09-01-2023 08:25 PM,,,,,,,,,0,,,
09-01-2023 08:30 PM,,,,,,,,,0,,,
09-01-2023 08:35 PM,,,,,,,,,0,,,
09-01-2023 08:40 PM,,,,,,,,,0,,,
09-01-2023 08:45 PM,,,,,,,,,0,,,
09-01-2023 08:50 PM,,,,,,,,,0,,,
09-01-2023 08:55 PM,,,,,,,,,0,,,
09-01-2023 09:00 PM,,,,,,,,,0,,,
09-01-2023 09:05 PM,,,,,,,,,0,,,
09-01-2023 09:10 PM,,,,,,,,,0,,,
09-01-2023 09:15 PM,,,,,,,,,0,,,
09-01-2023 09:20 PM,,,,,,,,,0,,,
09-01-2023 09:25 PM,,,,,,,,,0,,,
09-01-2023 09:30 PM,,,,,,,,,0,,,
09-01-2023 09:35 PM,,,,,,,,,0,,,
09-01-2023 09:40 PM,,,,,,,,,0,,,
09-01-2023 09:45 PM,,,,,,,,,0,,,
09-01-2023 09:50 PM,,,,,,,,,0,,,
09-01-2023 09:55 PM,,,,,,,,,0,,,
09-01-2023 10:00 PM,,,,,,,,,0,,,
09-01-2023 10:05 PM,,,,,,,,,0,,,
09-01-2023 10:10 PM,,,,,,,,,0,,,
09-01-2023 10:15 PM,,,,,,,,,0,,,
09-01-2023 10:20 PM,,,,,,,,,0,,,
09-01-2023 10:25 PM,,,,,,,,,0,,,
09-01-2023 10:30 PM,,,,,,,,,0,,,
09-01-2023 10:35 PM,,,,,,,,,0,,,
09-01-2023 10:40 PM,,,,,,,,,0,,,
09-01-2023 10:45 PM,,,,,,,,,0,,,
09-01-2023 10:50 PM,,,,,,,,,0,,,
09-01-2023 10:55 PM,,,,,,,,,0,,,
09-01-2023 11:00 PM,,,,,,,,,0,,,
09-01-2023 11:05 PM,,,,,,,,,0,,,
09-01-2023 11:10 PM,,,,,,,,,0,,,
09-01-2023 11:15 PM,,,,,,,,,0,,,
09-01-2023 11:20 PM,,,,,,,,,0,,,
09-01-2023 11:25 PM,,,,,,,,,0,,,
09-01-2023 11:30 PM,,,,,,,,,0,,,
09-01-2023 11:35 PM,,,,,,,,,0,,,
09-01-2023 11:40 PM,,,,,,,,,0,,,
09-01-2023 11:45 PM,,,,,,,,,0,,,
09-01-2023 11:50 PM,,,,,,,,,0,,,
09-01-2023 11:55 PM,,,,,,,,,0,,,
09-02-2023 12:00 AM,,,,,,,,,0,,,
09-02-2023 12:05 AM,,,,,,,,,0,,,
09-02-2023 12:10 AM,,,,,,,,,0,,,
09-02-2023 12:15 AM,,,,,,,,,0,,,
09-02-2023 12:20 AM,,,,,,,,,0,,,
09-02-2023 12:25 AM,,,,,,,,,0,,,
09-02-2023 12:30 AM,,,,,,,,,0,,,
09-02-2023 12:35 AM,,,,,,,,,0,,,
09-02-2023 12:40 AM,,,,,,,,,0,,,
09-02-2023 12:45 AM,,,,,,,,,0,,,
09-02-2023 12:50 AM,,,,,,,,,0,,,
09-02-2023 12:55 AM,,,,,,,,,0,,,
09-02-2023 01:00 AM,,,,,,,,,0,,,
09-02-2023 01:05 AM,,,,,,,,,0,,,
09-02-2023 01:10 AM,,,,,,,,,0,,,
09-02-2023 01:15 AM,,,,,,,,,0,,,
09-02-2023 01:20 AM,,,,,,,,,0,,,
09-02-2023 01:25 AM,,,,,,,,,0,,,
09-02-2023 01:30 AM,,,,,,,,,0,,,
09-02-2023 01:35 AM,,,,,,,,,0,,,
09-02-2023 01:40 AM,,,,,,,,,0,,,
09-02-2023 01:45 AM,,,,,,,,,0,,,
09-02-2023 01:50 AM,,,,,,,,,0,,,
09-02-2023 01:55 AM,,,,,,,,,0,,,
09-02-2023 02:00 AM,,,,,,,,,0,,,
09-02-2023 02:05 AM,,,,,,,,,0,,,
09-02-2023 02:10 AM,,,,,,,,,0,,,
09-02-2023 02:15 AM,,,,,,,,,0,,,
09-02-2023 02:20 AM,,,,,,,,,0,,,
09-02-2023 02:25 AM,,,,,,,,,0,,,
09-02-2023 02:30 AM,,,,,,,,,0,,,
09-02-2023 02:35 AM,,,,,,,,,0,,,
09-02-2023 02:40 AM,,,,,,,,,0,,,
09-02-2023 02:45 AM,,,,,,,,,0,,,
09-02-2023 02:50 AM,,,,,,,,,0,,,
09-02-2023 02:55 AM,,,,,,,,,0,,,
09-02-2023 03:00 AM,,,,,,,,,0,,,
09-02-2023 03:05 AM,,,,,,,,,0,,,
09-02-2023 03:10 AM,,,,,,,,,0,,,
09-02-2023 03:15 AM,,,,,,,,,0,,,
09-02-2023 03:20 AM,,,,,,,,,0,,,
09-02-2023 03:25 AM,,,,,,,,,0,,,
09-02-2023 03:30 AM,,,,,,,,,0,,,
09-02-2023 03:35 AM,,,,,,,,,0,,,
09-02-2023 03:40 AM,,,,,,,,,0,,,
09-02-2023 03:45 AM,,,,,,,,,0,,,
09-02-2023 03:50 AM,,,,,,,,,0,,,
09-02-2023 03:55 AM,,,,,,,,,0,,,
09-02-2023 04:00 AM,,,,,,,,,0,,,
09-02-2023 04:05 AM,,,,,,,,,0,,,
09-02-2023 04:10 AM,,,,,,,,,0,,,
09-02-2023 04:15 AM,,,,,,,,,0,,,
09-02-2023 04:20 AM,,,,,,,,,0,,,
09-02-2023 04:25 AM,,,,,,,,,0,,,
09-02-2023 04:30 AM,,,,,,,,,0,,,
09-02-2023 04:35 AM,,,,,,,,,0,,,
09-02-2023 04:40 AM,,,,,,,,,0,,,
09-02-2023 04:45 AM,,,,,,,,,0,,,
09-02-2023 04:50 AM,,,,,,,,,0,,,
09-02-2023 04:55 AM,,,,,,,,,0,,,
09-02-2023 05:00 AM,,,,,,,,,0,,,
09-02-2023 05:05 AM,,,,,,,,,0,,,
09-02-2023 05:10 AM,,,,,,,,,0,,,
09-02-2023 05:15 AM,,,,,,,,,0,,,
09-02-2023 05:20 AM,,,,,,,,,0,,,
09-02-2023 05:25 AM,,,,,,,,,0,,,
09-02-2023 05:30 AM,,,,,,,,,0,,,
09-02-2023 05:35 AM,,,,,,,,,0,,,
09-02-2023 05:40 AM,,,,,,,,,0,,,
09-02-2023 05:45 AM,,,,,,,,,0,,,
09-02-2023 05:50 AM,,,,,,,,,0,,,
09-02-2023 05:55 AM,,,,,,,,,0,,,
09-02-2023 06:00 AM,,,,,,,,,0,,,
09-02-2023 06:05 AM,,,,,,,,,0,,,
09-02-2023 06:10 AM,,,,,,,,,0,,,
09-02-2023 06:15 AM,,,,,,,,,0,,,
09-02-2023 06:20 AM,,,,,,,,,0,,,
09-02-2023 06:25 AM,,,,,,,,,0,,,
09-02-2023 06:30 AM,,,,,,,,,0,,,
09-02-2023 06:35 AM,,,,,,,,,0,,,
09-02-2023 06:40 AM,,,,,,,,,0,,,
09-02-2023 06:45 AM,,,,,,,,,0,,,
09-02-2023 06:50 AM,,,,,,,,,0,,,
09-02-2023 06:55 AM,,,,,,,,,0,,,
09-02-2023 07:00 AM,,,,,,,,,0,,,
09-02-2023 07:05 AM,,,,,,,,,0,,,
09-02-2023 07:10 AM,,,,,,,,,0,,,
09-02-2023 07:15 AM,,,,,,,,,0,,,
09-02-2023 07:20 AM,,,,,,,,,0,,,
09-02-2023 07:25 AM,,,,,,,,,0,,,
09-02-2023 07:30 AM,,,,,,,,,0,,,
09-02-2023 07:35 AM,,,,,,,,,0,,,
09-02-2023 07:40 AM,,,,,,,,,0,,,
09-02-2023 07:45 AM,,,,,,,,,0,,,
09-02-2023 07:50 AM,,,,,,,,,0,,,
09-02-2023 07:55 AM,,,,,,,,,0,,,
09-02-2023 08:00 AM,,,,,,,,,0,,,
09-02-2023 08:05 AM,,,,,,,,,0,,,
09-02-2023 08:10 AM,,,,,,,,,0,,,
09-02-2023 08:15 AM,,,,,,,,,0,,,
09-02-2023 08:20 AM,,,,,,,,,0,,,
09-02-2023 08:25 AM,,,,,,,,,0,,,
09-02-2023 08:30 AM,,,,,,,,,0,,,
09-02-2023 08:35 AM,,,,,,,,,0,,,
09-02-2023 08:40 AM,,,,,,,,,0,,,
09-02-2023 08:45 AM,26,26,26,88,88,88,29,29,0,0,37,37
09-02-2023 08:50 AM,26,26,26,88,88,88,,,0,,37,37
09-02-2023 08:55 AM,,,,,,,,,0,,,
09-02-2023 09:00 AM,,,,,,,,,0,,,
09-02-2023 09:05 AM,,,,,,,,,0,,,
09-02-2023 09:10 AM,,,,,,,,,0,,,
09-02-2023 09:15 AM,,,,,,,,,0,,,
09-02-2023 09:20 AM,,,,,,,,,0,,,
09-02-2023 09:25 AM,,,,,,,,,0,,,
09-02-2023 09:30 AM,,,,,,,,,0,,,
09-02-2023 09:35 AM,,,,,,,,,0,,,
09-02-2023 09:40 AM,,,,,,,,,0,,,
09-02-2023 09:45 AM,,,,,,,,,0,,,
09-02-2023 09:50 AM,,,,,,,,,0,,,
09-02-2023 09:55 AM,,,,,,,,,0,,,
09-02-2023 10:00 AM,,,,,,,,,0,,,
09-02-2023 10:05 AM,,,,,,,,,0,,,
09-02-2023 10:10 AM,,,,,,,,,0,,,
09-02-2023 10:15 AM,,,,,,,,,0,,,
09-02-2023 10:20 AM,,,,,,,,,0,,,
09-02-2023 10:25 AM,,,,,,,,,0,,,
09-02-2023 10:30 AM,,,,,,,,,0,,,
09-02-2023 10:35 AM,,,,,,,,,0,,,
09-02-2023 10:40 AM,,,,,,,,,0,,,
09-02-2023 10:45 AM,,,,,,,,,0,,,
09-02-2023 10:50 AM,,,,,,,,,0,,,
09-02-2023 10:55 AM,,,,,,,,,0,,,
09-02-2023 11:00 AM,,,,,,,,,0,,,
09-02-2023 11:05 AM,,,,,,,,,0,,,
09-02-2023 11:10 AM,,,,,,,,,0,,,
09-02-2023 11:15 AM,,,,,,,,,0,,,
09-02-2023 11:20 AM,,,,,,,,,0,,,
09-02-2023 11:25 AM,,,,,,,,,0,,,
09-02-2023 11:30 AM,,,,,,,,,0,,,
09-02-2023 11:35 AM,,,,,,,,,0,,,
09-02-2023 11:40 AM,,,,,,,,,0,,,
09-02-2023 11:45 AM,,,,,,,,,0,,,
09-02-2023 11:50 AM,,,,,,,,,0,0,,
09-02-2023 11:55 AM,27,27,27,87,87,86,31,31,0,0,610,622
09-02-2023 12:00 PM,27,27,27,87,87,86,31,31,0,0,700,729
09-02-2023 12:05 PM,27,27,27,86,87,86,31,31,0,0,424,490
09-02-2023 12:10 PM,27,27,27,86,87,86,31,32,0,0,373,380
09-02-2023 12:15 PM,27,27,27,87,87,86,31,31,0,0,340,367
09-02-2023 12:20 PM,27,27,27,87,87,86,31,32,0,0,300,306
09-02-2023 12:25 PM,27,27,27,86,86,86,31,31,0,0,274,288
09-02-2023 12:30 PM,27,27,27,86,86,86,31,31,0,0,281,294
09-02-2023 12:35 PM,27,27,27,86,86,86,31,31,0,0,303,308
09-02-2023 12:40 PM,27,27,27,86,86,86,31,31,0,0,306,308
09-02-2023 12:45 PM,27,27,27,86,87,86,31,31,0,0,300,302
09-02-2023 12:50 PM,27,27,27,86,86,86,31,32,0,0,310,318
09-02-2023 12:55 PM,27,27,27,86,86,85,32,32,0,0,314,320
09-02-2023 01:00 PM,28,28,27,86,86,86,32,32,0,0,288,304
09-02-2023 01:05 PM,28,28,28,85,86,85,32,32,0,0,248,265
09-02-2023 01:10 PM,28,28,28,84,85,84,32,32,0,0,243,246
09-02-2023 01:15 PM,27,28,27,84,84,84,32,32,0,0,237,246
09-02-2023 01:20 PM,27,27,27,84,84,84,32,32,0,0,257,288
09-02-2023 01:25 PM,27,28,27,84,84,84,32,32,0,0,330,353
09-02-2023 01:30 PM,28,28,27,84,84,84,32,32,0,0,374,401
09-02-2023 01:35 PM,28,28,28,84,85,84,32,32,0,0,463,540
